GeneID,unknown
ENSG00000181291,26
ENSG00000181315,731
ENSG00000181322,32
ENSG00000181323,4
ENSG00000181333,0
ENSG00000181350,3512
ENSG00000181371,4
ENSG00000181374,0
ENSG00000181378,0
ENSG00000181381,32428
ENSG00000181392,77
ENSG00000181396,3578
ENSG00000181404,2964
ENSG00000181408,6
ENSG00000181409,33793
ENSG00000181418,20
ENSG00000181433,1
ENSG00000181444,43148
ENSG00000181449,0
ENSG00000181450,325
ENSG00000181458,68
ENSG00000181467,14468
ENSG00000181472,2751
ENSG00000181481,10858
ENSG00000181499,4
ENSG00000181513,1742
ENSG00000181518,4
ENSG00000181523,8876
ENSG00000181541,0
ENSG00000181544,109
ENSG00000181552,4
ENSG00000181555,11666
ENSG00000181562,0
ENSG00000181577,7
ENSG00000181585,56
ENSG00000181588,635
ENSG00000181609,4
ENSG00000181610,2567
ENSG00000181616,0
ENSG00000181617,4
ENSG00000181619,97
ENSG00000181625,16
ENSG00000181626,0
ENSG00000181631,67679
ENSG00000181634,91
ENSG00000181638,587
ENSG00000181649,53
ENSG00000181652,461
ENSG00000181656,15
ENSG00000181666,2357
ENSG00000181690,373
ENSG00000181693,4
ENSG00000181698,4
ENSG00000181704,6566
ENSG00000181718,4
ENSG00000181722,127
ENSG00000181733,0
ENSG00000181744,3719
ENSG00000181751,1807
ENSG00000181752,4
ENSG00000181754,1021
ENSG00000181761,4
ENSG00000181767,4
ENSG00000181773,2
ENSG00000181778,306
ENSG00000181781,5
ENSG00000181785,0
ENSG00000181786,0
ENSG00000181788,56881
ENSG00000181789,18422
ENSG00000181790,215
ENSG00000181803,0
ENSG00000181804,2040
ENSG00000181817,10350
ENSG00000181826,2409
ENSG00000181827,1776
ENSG00000181830,5082
ENSG00000181847,1898
ENSG00000181852,10065
ENSG00000181856,174
ENSG00000181867,0
ENSG00000181873,2035
ENSG00000181885,238
ENSG00000181894,879
ENSG00000181896,8933
ENSG00000181903,0
ENSG00000181904,2892
ENSG00000181915,3213
ENSG00000181924,2297
ENSG00000181927,4
ENSG00000181929,8711
ENSG00000181938,326
ENSG00000181939,4
ENSG00000181958,4
ENSG00000181961,4
ENSG00000181963,11
ENSG00000181965,4
ENSG00000181982,2038
ENSG00000181991,3454
ENSG00000182004,2116
ENSG00000182010,401
ENSG00000182013,7
ENSG00000182022,64545
ENSG00000182035,0
ENSG00000182040,0
ENSG00000182050,0
ENSG00000182053,0
ENSG00000182054,12283
ENSG00000182070,0
ENSG00000182077,1
ENSG00000182083,0
ENSG00000182087,45973
ENSG00000182093,2110
ENSG00000182095,35884
ENSG00000182103,4
ENSG00000182107,113
ENSG00000182108,2154
ENSG00000182111,4
ENSG00000182117,23022
ENSG00000182118,946
ENSG00000182132,0
ENSG00000182134,710
ENSG00000182141,1304
ENSG00000182149,34404
ENSG00000182150,1351
ENSG00000182154,5298
ENSG00000182156,7
ENSG00000182158,4055
ENSG00000182162,16594
ENSG00000182168,3
ENSG00000182170,4
ENSG00000182173,3255
ENSG00000182175,181
ENSG00000182177,0
ENSG00000182179,16180
ENSG00000182180,5732
ENSG00000182183,952
ENSG00000182185,610
ENSG00000182187,4
ENSG00000182195,397
ENSG00000182196,203
ENSG00000182197,3822
ENSG00000182199,8278
ENSG00000182208,11967
ENSG00000182218,8
ENSG00000182220,25476
ENSG00000182223,0
ENSG00000182224,122
ENSG00000182230,243
ENSG00000182240,1800
ENSG00000182247,1314
ENSG00000182253,274
ENSG00000182255,4
ENSG00000182256,0
ENSG00000182261,4
ENSG00000182263,42
ENSG00000182264,0
ENSG00000182271,0
ENSG00000182272,138
ENSG00000182287,18758
ENSG00000182307,2452
ENSG00000182308,307
ENSG00000182310,872
ENSG00000182315,0
ENSG00000182318,523
ENSG00000182324,100
ENSG00000182325,2851
ENSG00000182326,35
ENSG00000182327,36
ENSG00000182329,0
ENSG00000182330,4
ENSG00000182333,0
ENSG00000182334,4
ENSG00000182346,4
ENSG00000182348,4
ENSG00000182359,276
ENSG00000182362,1561
ENSG00000182372,3370
ENSG00000182378,3115
ENSG00000182379,82
ENSG00000182389,151
ENSG00000182393,12
ENSG00000182400,4028
ENSG00000182405,498
ENSG00000182415,4
ENSG00000182446,29865
ENSG00000182447,0
ENSG00000182450,0
ENSG00000182459,0
ENSG00000182463,331
ENSG00000182472,1062
ENSG00000182473,26463
ENSG00000182481,3386
ENSG00000182489,51
ENSG00000182492,0
ENSG00000182504,1978
ENSG00000182508,6
ENSG00000182511,43449
ENSG00000182512,50274
ENSG00000182518,1258
ENSG00000182521,0
ENSG00000182533,4
ENSG00000182534,3139
ENSG00000182541,63014
ENSG00000182544,6512
ENSG00000182545,1
ENSG00000182551,8496
ENSG00000182552,1599
ENSG00000182557,1198
ENSG00000182566,247
ENSG00000182568,8981
ENSG00000182575,1
ENSG00000182578,20384
ENSG00000182580,383
ENSG00000182583,15
ENSG00000182584,322
ENSG00000182585,1
ENSG00000182591,4
ENSG00000182600,359
ENSG00000182601,0
ENSG00000182606,7241
ENSG00000182612,40
ENSG00000182613,0
ENSG00000182621,660
ENSG00000182628,1531
ENSG00000182631,0
ENSG00000182634,4
ENSG00000182636,72
ENSG00000182645,0
ENSG00000182652,4
ENSG00000182667,1
ENSG00000182670,7052
ENSG00000182674,4
ENSG00000182676,10
ENSG00000182685,1529
ENSG00000182687,13
ENSG00000182698,4
ENSG00000182700,579
ENSG00000182704,5
ENSG00000182712,0
ENSG00000182718,62143
ENSG00000182732,880
ENSG00000182742,506
ENSG00000182747,30
ENSG00000182749,1616
ENSG00000182752,1
ENSG00000182759,73
ENSG00000182768,3077
ENSG00000182771,4
ENSG00000182774,22088
ENSG00000182782,15349
ENSG00000182783,0
ENSG00000182791,3
ENSG00000182793,0
ENSG00000182795,252
ENSG00000182798,5
ENSG00000182809,1022
ENSG00000182810,2558
ENSG00000182816,4
ENSG00000182827,4947
ENSG00000182831,36525
ENSG00000182836,0
ENSG00000182853,297
ENSG00000182854,4
ENSG00000182858,3821
ENSG00000182866,15899
ENSG00000182870,10
ENSG00000182871,18795
ENSG00000182872,13311
ENSG00000182885,83358
ENSG00000182890,15
ENSG00000182896,0
ENSG00000182898,4
ENSG00000182899,40608
ENSG00000182901,13
ENSG00000182902,10
ENSG00000182903,1556
ENSG00000182916,0
ENSG00000182919,2932
ENSG00000182923,11101
ENSG00000182931,0
ENSG00000182934,25609
ENSG00000182938,4
ENSG00000182944,39835
ENSG00000182950,0
ENSG00000182952,8147
ENSG00000182957,13532
ENSG00000182963,2
ENSG00000182968,4
ENSG00000182973,3844
ENSG00000182979,6544
ENSG00000182983,59
ENSG00000182985,284
ENSG00000182986,1147
ENSG00000182993,51
ENSG00000183010,315
ENSG00000183011,5831
ENSG00000183018,884
ENSG00000183019,40071
ENSG00000183020,10503
ENSG00000183023,11108
ENSG00000183024,0
ENSG00000183032,0
ENSG00000183034,3
ENSG00000183035,4
ENSG00000183036,4
ENSG00000183044,4514
ENSG00000183048,112
ENSG00000183049,18462
ENSG00000183054,0
ENSG00000183060,1124
ENSG00000183066,138
ENSG00000183067,0
ENSG00000183072,0
ENSG00000183077,1180
ENSG00000183087,2760
ENSG00000183090,1
ENSG00000183091,131
ENSG00000183092,821
ENSG00000183098,1
ENSG00000183111,803
ENSG00000183114,0
ENSG00000183117,14
ENSG00000183128,3
ENSG00000183134,615
ENSG00000183137,338
ENSG00000183145,0
ENSG00000183148,1
ENSG00000183150,165
ENSG00000183153,67
ENSG00000183155,3731
ENSG00000183160,718
ENSG00000183161,1665
ENSG00000183166,5
ENSG00000183172,6425
ENSG00000183185,0
ENSG00000183186,0
ENSG00000183196,9
ENSG00000183206,0
ENSG00000183207,5778
ENSG00000183208,1189
ENSG00000183230,2
ENSG00000183246,16
ENSG00000183248,20
ENSG00000183251,0
ENSG00000183255,56668
ENSG00000183258,11219
ENSG00000183260,451
ENSG00000183269,4
ENSG00000183273,4
ENSG00000183281,676
ENSG00000183283,136816
ENSG00000183287,1
ENSG00000183291,28748
ENSG00000183303,4
ENSG00000183304,0
ENSG00000183305,4
ENSG00000183307,4307
ENSG00000183309,3268
ENSG00000183310,0
ENSG00000183313,0
ENSG00000183317,9
ENSG00000183318,16
ENSG00000183323,7440
ENSG00000183324,1
ENSG00000183336,32
ENSG00000183337,2657
ENSG00000183340,887
ENSG00000183346,0
ENSG00000183347,328
ENSG00000183354,3823
ENSG00000183378,4
ENSG00000183379,7
ENSG00000183386,6421
ENSG00000183389,0
ENSG00000183395,1
ENSG00000183396,11
ENSG00000183397,1141
ENSG00000183401,6800
ENSG00000183421,56
ENSG00000183423,31
ENSG00000183426,518
ENSG00000183431,8678
ENSG00000183434,0
ENSG00000183439,26
ENSG00000183454,0
ENSG00000183463,5
ENSG00000183474,1436
ENSG00000183475,3906
ENSG00000183476,6
ENSG00000183479,159
ENSG00000183484,9139
ENSG00000183486,54941
ENSG00000183495,5010
ENSG00000183496,87
ENSG00000183508,54739
ENSG00000183513,3916
ENSG00000183520,2828
ENSG00000183527,1037
ENSG00000183530,9819
ENSG00000183542,51
ENSG00000183549,2
ENSG00000183559,4
ENSG00000183560,4
ENSG00000183569,118
ENSG00000183570,667
ENSG00000183571,3
ENSG00000183576,6634
ENSG00000183578,162
ENSG00000183579,43
ENSG00000183580,0
ENSG00000183597,27827
ENSG00000183598,43
ENSG00000183605,1339
ENSG00000183607,1
ENSG00000183615,56
ENSG00000183617,4978
ENSG00000183621,7967
ENSG00000183624,5030
ENSG00000183625,3912
ENSG00000183628,253
ENSG00000183629,4
ENSG00000183631,0
ENSG00000183632,4
ENSG00000183638,22
ENSG00000183640,4
ENSG00000183644,4
ENSG00000183647,413
ENSG00000183648,4972
ENSG00000183654,0
ENSG00000183655,266
ENSG00000183662,77
ENSG00000183665,1819
ENSG00000183668,0
ENSG00000183671,6
ENSG00000183682,34
ENSG00000183684,6451
ENSG00000183688,44189
ENSG00000183690,340
ENSG00000183691,370
ENSG00000183695,3
ENSG00000183696,40794
ENSG00000183706,4
ENSG00000183709,0
ENSG00000183715,0
ENSG00000183718,5167
ENSG00000183722,46
ENSG00000183723,1584
ENSG00000183726,31533
ENSG00000183729,2
ENSG00000183733,0
ENSG00000183734,1817
ENSG00000183735,5175
ENSG00000183741,15047
ENSG00000183742,56
ENSG00000183747,0
ENSG00000183751,3767
ENSG00000183753,4
ENSG00000183760,3
ENSG00000183762,37724
ENSG00000183763,239
ENSG00000183765,651
ENSG00000183770,0
ENSG00000183773,637
ENSG00000183775,1
ENSG00000183778,0
ENSG00000183779,1080
ENSG00000183780,55
ENSG00000183783,0
ENSG00000183784,782
ENSG00000183785,126
ENSG00000183791,4
ENSG00000183793,109
ENSG00000183795,4
ENSG00000183798,0
ENSG00000183801,0
ENSG00000183807,4
ENSG00000183808,2878
ENSG00000183813,1808
ENSG00000183814,309
ENSG00000183826,3340
ENSG00000183828,1249
ENSG00000183831,0
ENSG00000183833,4
ENSG00000183837,478
ENSG00000183840,2
ENSG00000183844,92
ENSG00000183850,3
ENSG00000183853,0
ENSG00000183856,275
ENSG00000183862,4
ENSG00000183864,6350
ENSG00000183873,133
ENSG00000183876,0
ENSG00000183878,2571
ENSG00000183888,0
ENSG00000183891,936
ENSG00000183908,0
ENSG00000183914,10
ENSG00000183918,1901
ENSG00000183921,14
ENSG00000183943,5528
ENSG00000183955,5718
ENSG00000183960,112
ENSG00000183963,817
ENSG00000183971,29
ENSG00000183977,66
ENSG00000183978,2400
ENSG00000183979,65
ENSG00000184005,1944
ENSG00000184007,46431
ENSG00000184009,397401
ENSG00000184012,0
ENSG00000184014,41512
ENSG00000184022,0
ENSG00000184032,4
ENSG00000184033,4
ENSG00000184047,954
ENSG00000184056,3088
ENSG00000184058,15
ENSG00000184060,4998
ENSG00000184076,9925
ENSG00000184083,431
ENSG00000184108,4
ENSG00000184110,1266
ENSG00000184113,1491
ENSG00000184117,3862
ENSG00000184140,0
ENSG00000184144,1
ENSG00000184148,4
ENSG00000184154,1056
ENSG00000184155,4
ENSG00000184156,11
ENSG00000184160,0
ENSG00000184162,1694
ENSG00000184163,147
ENSG00000184164,4612
ENSG00000184166,4
ENSG00000184178,1110
ENSG00000184182,5087
ENSG00000184185,12
ENSG00000184194,12
ENSG00000184203,10605
ENSG00000184205,2170
ENSG00000184206,23
ENSG00000184207,4207
ENSG00000184208,1272
ENSG00000184209,5136
ENSG00000184210,0
ENSG00000184216,19795
ENSG00000184220,564
ENSG00000184221,1987
ENSG00000184226,364
ENSG00000184227,186
ENSG00000184232,3091
ENSG00000184254,1
ENSG00000184258,4
ENSG00000184260,268
ENSG00000184261,35
ENSG00000184270,5
ENSG00000184271,1068
ENSG00000184276,4
ENSG00000184277,5810
ENSG00000184281,10010
ENSG00000184292,779
ENSG00000184293,120
ENSG00000184302,4
ENSG00000184304,9
ENSG00000184305,36
ENSG00000184307,447
ENSG00000184313,24
ENSG00000184330,0
ENSG00000184343,32
ENSG00000184344,0
ENSG00000184345,4
ENSG00000184347,3
ENSG00000184349,57
ENSG00000184350,7
ENSG00000184351,4
ENSG00000184357,5
ENSG00000184361,48
ENSG00000184363,12
ENSG00000184368,27
ENSG00000184371,5204
ENSG00000184374,0
ENSG00000184378,11
ENSG00000184381,5602
ENSG00000184384,2912
ENSG00000184388,4
ENSG00000184389,106
ENSG00000184394,4
ENSG00000184402,1984
ENSG00000184408,0
ENSG00000184428,1991
ENSG00000184432,20134
ENSG00000184434,0
ENSG00000184436,2603
ENSG00000184445,1469
ENSG00000184451,540
ENSG00000184454,2
ENSG00000184459,0
ENSG00000184465,614
ENSG00000184470,5538
ENSG00000184471,0
ENSG00000184478,0
ENSG00000184481,27150
ENSG00000184486,0
ENSG00000184489,12494
ENSG00000184492,30
ENSG00000184497,514
ENSG00000184500,1127
ENSG00000184502,0
ENSG00000184507,3
ENSG00000184508,2306
ENSG00000184515,150
ENSG00000184517,686
ENSG00000184524,22
ENSG00000184530,2
ENSG00000184544,4
ENSG00000184545,514
ENSG00000184557,32701
ENSG00000184560,0
ENSG00000184564,0
ENSG00000184571,0
ENSG00000184574,1208
ENSG00000184575,5683
ENSG00000184584,15362
ENSG00000184588,6627
ENSG00000184599,0
ENSG00000184601,0
ENSG00000184602,39160
ENSG00000184611,97
ENSG00000184613,1263
ENSG00000184619,78
ENSG00000184634,10647
ENSG00000184635,462
ENSG00000184640,66514
ENSG00000184647,0
ENSG00000184650,0
ENSG00000184659,3
ENSG00000184661,239
ENSG00000184672,0
ENSG00000184675,537
ENSG00000184677,5134
ENSG00000184678,8639
ENSG00000184697,3
ENSG00000184698,0
ENSG00000184702,6440
ENSG00000184708,3529
ENSG00000184709,20
ENSG00000184716,233
ENSG00000184719,236
ENSG00000184724,4
ENSG00000184730,73802
ENSG00000184731,56
ENSG00000184735,4
ENSG00000184743,9624
ENSG00000184752,5074
ENSG00000184785,122
ENSG00000184786,158
ENSG00000184787,9726
ENSG00000184788,8
ENSG00000184792,32778
ENSG00000184811,23
ENSG00000184814,4
ENSG00000184828,26
ENSG00000184831,600
ENSG00000184838,33
ENSG00000184840,19392
ENSG00000184845,4
ENSG00000184857,1267
ENSG00000184860,412
ENSG00000184863,22843
ENSG00000184867,272
ENSG00000184887,4443
ENSG00000184895,0
ENSG00000184897,35756
ENSG00000184898,1403
ENSG00000184900,11970
ENSG00000184903,212
ENSG00000184905,20
ENSG00000184908,0
ENSG00000184911,4
ENSG00000184916,139
ENSG00000184922,153678
ENSG00000184923,147
ENSG00000184924,2587
ENSG00000184925,39
ENSG00000184933,4
ENSG00000184937,0
ENSG00000184939,2602
ENSG00000184945,0
ENSG00000184949,6
ENSG00000184954,0
ENSG00000184956,4
ENSG00000184967,1918
ENSG00000184979,259
ENSG00000184983,4150
ENSG00000184984,5
ENSG00000184985,213
ENSG00000184986,210
ENSG00000184988,2383
ENSG00000184990,5517
ENSG00000184992,6369
ENSG00000184995,2
ENSG00000184999,0
ENSG00000185000,11549
ENSG00000185002,4
ENSG00000185008,0
ENSG00000185009,7566
ENSG00000185010,1838
ENSG00000185013,0
ENSG00000185015,290
ENSG00000185019,4080
ENSG00000185022,1857
ENSG00000185024,4245
ENSG00000185028,1
ENSG00000185033,24634
ENSG00000185038,0
ENSG00000185040,20
ENSG00000185043,12858
ENSG00000185046,187
ENSG00000185049,4316
ENSG00000185052,487
ENSG00000185053,0
ENSG00000185055,18
ENSG00000185056,14
ENSG00000185069,0
ENSG00000185070,0
ENSG00000185085,3541
ENSG00000185088,1759
ENSG00000185090,260
ENSG00000185100,220
ENSG00000185101,1751
ENSG00000185104,3643
ENSG00000185105,4
ENSG00000185112,3465
ENSG00000185115,2426
ENSG00000185122,16247
ENSG00000185127,3815
ENSG00000185129,2616
ENSG00000185130,6
ENSG00000185133,17
ENSG00000185149,4
ENSG00000185155,24
ENSG00000185156,84
ENSG00000185158,2525
ENSG00000185163,2147
ENSG00000185164,1794
ENSG00000185176,4
ENSG00000185177,0
ENSG00000185187,13216
ENSG00000185189,1288
ENSG00000185198,332
ENSG00000185201,438877
ENSG00000185215,112136
ENSG00000185219,8922
ENSG00000185220,1051
ENSG00000185222,53
ENSG00000185231,4
ENSG00000185236,31349
ENSG00000185238,1147
ENSG00000185245,939
ENSG00000185246,2203
ENSG00000185247,4
ENSG00000185250,170
ENSG00000185252,751
ENSG00000185261,1346
ENSG00000185262,68855
ENSG00000185264,0
ENSG00000185267,92
ENSG00000185269,1
ENSG00000185271,29
ENSG00000185272,133
ENSG00000185274,0
ENSG00000185278,10933
ENSG00000185290,2
ENSG00000185291,1619
ENSG00000185294,0
ENSG00000185298,4098
ENSG00000185303,0
ENSG00000185304,500
ENSG00000185305,2150
ENSG00000185306,2
ENSG00000185313,0
ENSG00000185324,4506
ENSG00000185338,1617
ENSG00000185339,4828
ENSG00000185340,6238
ENSG00000185344,4399
ENSG00000185345,23
ENSG00000185347,1834
ENSG00000185352,0
ENSG00000185359,21466
ENSG00000185361,2475
ENSG00000185372,0
ENSG00000185379,1693
ENSG00000185385,0
ENSG00000185386,646
ENSG00000185404,4411
ENSG00000185414,2751
ENSG00000185418,1103
ENSG00000185420,492
ENSG00000185432,18782
ENSG00000185436,625
ENSG00000185437,76
ENSG00000185442,665
ENSG00000185448,4
ENSG00000185453,1297
ENSG00000185467,0
ENSG00000185475,7071
ENSG00000185477,4236
ENSG00000185479,0
ENSG00000185480,357
ENSG00000185482,3582
ENSG00000185483,8
ENSG00000185499,146
ENSG00000185504,7091
ENSG00000185507,18388
ENSG00000185513,737
ENSG00000185515,1870
ENSG00000185518,17
ENSG00000185519,1
ENSG00000185522,754
ENSG00000185523,10
ENSG00000185527,371
ENSG00000185532,43
ENSG00000185551,0
ENSG00000185559,5
ENSG00000185561,289
ENSG00000185565,2
ENSG00000185567,6
ENSG00000185585,114
ENSG00000185591,42412
ENSG00000185608,1261
ENSG00000185610,0
ENSG00000185614,503
ENSG00000185615,2
ENSG00000185619,7237
ENSG00000185621,376
ENSG00000185624,65884
ENSG00000185627,21181
ENSG00000185630,3843
ENSG00000185633,23
ENSG00000185634,2
ENSG00000185640,41
ENSG00000185650,96856
ENSG00000185651,15989
ENSG00000185652,4
ENSG00000185658,6123
ENSG00000185662,0
ENSG00000185664,78
ENSG00000185666,9
ENSG00000185668,7
ENSG00000185669,5122
ENSG00000185670,1856
ENSG00000185674,2
ENSG00000185681,0
ENSG00000185686,5
ENSG00000185689,59
ENSG00000185697,2455
ENSG00000185716,1096
ENSG00000185721,4588
ENSG00000185722,8951
ENSG00000185728,15161
ENSG00000185730,1022
ENSG00000185736,75
ENSG00000185737,0
ENSG00000185739,0
ENSG00000185742,1
ENSG00000185745,2858
ENSG00000185753,13638
ENSG00000185758,2
ENSG00000185760,167
ENSG00000185761,92
ENSG00000185774,2
ENSG00000185775,0
ENSG00000185787,46936
ENSG00000185792,0
ENSG00000185798,1134
ENSG00000185800,2555
ENSG00000185803,3263
ENSG00000185808,744
ENSG00000185811,42641
ENSG00000185813,2548
ENSG00000185818,38
ENSG00000185821,4
ENSG00000185823,0
ENSG00000185825,40127
ENSG00000185829,595
ENSG00000185838,793
ENSG00000185842,12
ENSG00000185860,0
ENSG00000185862,127539
ENSG00000185863,0
ENSG00000185864,2339
ENSG00000185869,224
ENSG00000185873,0
ENSG00000185875,372
ENSG00000185880,9137
ENSG00000185883,9728
ENSG00000185885,90736
ENSG00000185888,0
ENSG00000185894,4
ENSG00000185896,54470
ENSG00000185897,341
ENSG00000185899,13
ENSG00000185900,143
ENSG00000185905,58003
ENSG00000185909,6314
ENSG00000185915,48
ENSG00000185917,1488
ENSG00000185920,922
ENSG00000185924,63
ENSG00000185926,4
ENSG00000185933,16
ENSG00000185940,0
ENSG00000185942,0
ENSG00000185946,3871
ENSG00000185947,7186
ENSG00000185950,14656
ENSG00000185955,215
ENSG00000185958,0
ENSG00000185960,0
ENSG00000185962,4
ENSG00000185963,18331
ENSG00000185966,4
ENSG00000185972,18
ENSG00000185973,1745
ENSG00000185974,2
ENSG00000185982,4
ENSG00000185985,0
ENSG00000185988,0
ENSG00000185989,15127
ENSG00000186001,6491
ENSG00000186007,2
ENSG00000186009,0
ENSG00000186010,262
ENSG00000186017,588
ENSG00000186020,973
ENSG00000186026,382
ENSG00000186038,0
ENSG00000186047,262
ENSG00000186049,187
ENSG00000186051,4
ENSG00000186063,7755
ENSG00000186073,136
ENSG00000186074,16940
ENSG00000186075,7
ENSG00000186081,30
ENSG00000186086,1
ENSG00000186088,4092
ENSG00000186090,0
ENSG00000186092,0
ENSG00000186094,2
ENSG00000186103,4
ENSG00000186104,1079
ENSG00000186105,159
ENSG00000186106,865
ENSG00000186111,9423
ENSG00000186113,4
ENSG00000186115,11
ENSG00000186118,0
ENSG00000186119,4
ENSG00000186130,2311
ENSG00000186132,468
ENSG00000186136,0
ENSG00000186141,3559
ENSG00000186143,4
ENSG00000186146,4
ENSG00000186150,0
ENSG00000186153,579
ENSG00000186160,4
ENSG00000186166,4045
ENSG00000186174,8304
ENSG00000186184,35639
ENSG00000186185,340
ENSG00000186187,2207
ENSG00000186188,38
ENSG00000186190,2
ENSG00000186191,0
ENSG00000186193,1024
ENSG00000186197,110
ENSG00000186198,0
ENSG00000186204,581
ENSG00000186205,15553
ENSG00000186207,7
ENSG00000186212,0
ENSG00000186222,2747
ENSG00000186226,0
ENSG00000186230,288
ENSG00000186231,44
ENSG00000186260,595
ENSG00000186265,1408
ENSG00000186272,472
ENSG00000186280,19
ENSG00000186281,148
ENSG00000186283,7640
ENSG00000186288,4
ENSG00000186297,0
ENSG00000186298,22661
ENSG00000186300,837
ENSG00000186306,4
ENSG00000186310,184
ENSG00000186314,63
ENSG00000186318,663
ENSG00000186326,18
ENSG00000186329,0
ENSG00000186334,0
ENSG00000186335,0
ENSG00000186340,4
ENSG00000186350,104061
ENSG00000186352,437
ENSG00000186364,313
ENSG00000186367,0
ENSG00000186376,2492
ENSG00000186377,0
ENSG00000186393,4
ENSG00000186395,2813
ENSG00000186399,76
ENSG00000186407,24247
ENSG00000186409,579
ENSG00000186416,1178
ENSG00000186417,95
ENSG00000186431,20292
ENSG00000186432,16241
ENSG00000186439,0
ENSG00000186440,0
ENSG00000186442,0
ENSG00000186446,217
ENSG00000186448,1395
ENSG00000186451,11
ENSG00000186452,0
ENSG00000186453,18
ENSG00000186458,0
ENSG00000186462,282
ENSG00000186468,67426
ENSG00000186469,27212
ENSG00000186470,22828
ENSG00000186471,0
ENSG00000186472,0
ENSG00000186474,0
ENSG00000186479,0
ENSG00000186480,7127
ENSG00000186487,4
ENSG00000186493,4
ENSG00000186496,510
ENSG00000186501,10008
ENSG00000186509,4
ENSG00000186510,4
ENSG00000186513,4
ENSG00000186517,152985
ENSG00000186522,424
ENSG00000186523,36
ENSG00000186526,1
ENSG00000186529,80440
ENSG00000186532,2079
ENSG00000186562,0
ENSG00000186564,124
ENSG00000186566,5784
ENSG00000186567,405
ENSG00000186572,4
ENSG00000186575,3430
ENSG00000186577,4034
ENSG00000186579,4
ENSG00000186583,249
ENSG00000186591,28488
ENSG00000186599,4
ENSG00000186603,49
ENSG00000186625,2337
ENSG00000186628,14
ENSG00000186635,120839
ENSG00000186638,230
ENSG00000186642,363
ENSG00000186648,201
ENSG00000186652,5
ENSG00000186654,5380
ENSG00000186660,8592
ENSG00000186665,293
ENSG00000186666,1199
ENSG00000186675,0
ENSG00000186684,0
ENSG00000186687,1927
ENSG00000186710,606
ENSG00000186714,141
ENSG00000186716,10896
ENSG00000186723,0
ENSG00000186732,2
ENSG00000186765,61
ENSG00000186766,0
ENSG00000186767,478
ENSG00000186777,0
ENSG00000186787,246
ENSG00000186788,0
ENSG00000186790,2
ENSG00000186792,978
ENSG00000186795,0
ENSG00000186803,0
ENSG00000186806,369
ENSG00000186810,1662
ENSG00000186812,7617
ENSG00000186814,1501
ENSG00000186815,5677
ENSG00000186818,9334
ENSG00000186827,635
ENSG00000186832,4
ENSG00000186834,13194
ENSG00000186838,4
ENSG00000186844,4
ENSG00000186847,0
ENSG00000186854,3720
ENSG00000186860,0
ENSG00000186862,61
ENSG00000186866,4875
ENSG00000186867,0
ENSG00000186868,94
ENSG00000186871,107
ENSG00000186881,4
ENSG00000186889,24
ENSG00000186891,642
ENSG00000186895,0
ENSG00000186897,0
ENSG00000186907,78
ENSG00000186908,8092
ENSG00000186910,0
ENSG00000186912,11
ENSG00000186918,3295
ENSG00000186919,1795
ENSG00000186924,4
ENSG00000186925,4
ENSG00000186930,4
ENSG00000186943,4
ENSG00000186951,1365
ENSG00000186952,8
ENSG00000186965,4
ENSG00000186967,4
ENSG00000186970,0
ENSG00000186971,4
ENSG00000186973,0
ENSG00000186976,9
ENSG00000186977,4
ENSG00000186980,4
ENSG00000186994,286
ENSG00000186998,1011
ENSG00000187003,0
ENSG00000187005,4
ENSG00000187010,1590
ENSG00000187017,1101
ENSG00000187021,0
ENSG00000187024,883
ENSG00000187026,0
ENSG00000187033,0
ENSG00000187037,2915
ENSG00000187045,38
ENSG00000187048,4
ENSG00000187049,2858
ENSG00000187051,9205
ENSG00000187054,4
ENSG00000187066,568
ENSG00000187068,8
ENSG00000187079,2
ENSG00000187080,0
ENSG00000187082,0
ENSG00000187091,2771
ENSG00000187094,0
ENSG00000187097,1967
ENSG00000187098,419
ENSG00000187105,55
ENSG00000187109,33807
ENSG00000187116,107541
ENSG00000187118,1763
ENSG00000187122,340
ENSG00000187123,0
ENSG00000187134,334
ENSG00000187135,5
ENSG00000187140,0
ENSG00000187144,609
ENSG00000187147,13804
ENSG00000187151,4
ENSG00000187164,3695
ENSG00000187166,6
ENSG00000187170,4
ENSG00000187173,4
ENSG00000187175,0
ENSG00000187180,0
ENSG00000187186,19
ENSG00000187187,335
ENSG00000187189,1992
ENSG00000187193,825
ENSG00000187210,3041
ENSG00000187223,0
ENSG00000187231,3867
ENSG00000187238,4
ENSG00000187239,34779
ENSG00000187240,173
ENSG00000187242,1
ENSG00000187243,0
ENSG00000187244,2306
ENSG00000187257,11564
ENSG00000187258,0
ENSG00000187260,505
ENSG00000187266,4315
ENSG00000187268,11
ENSG00000187272,4
ENSG00000187288,1
ENSG00000187323,4
ENSG00000187325,797
ENSG00000187372,0
ENSG00000187391,46
ENSG00000187398,0
ENSG00000187416,0
ENSG00000187446,25776
ENSG00000187474,380
ENSG00000187475,24
ENSG00000187479,13
ENSG00000187486,29
ENSG00000187492,2
ENSG00000187498,28
ENSG00000187510,27
ENSG00000187513,14
ENSG00000187514,114712
ENSG00000187516,4
ENSG00000187522,1336
ENSG00000187527,0
ENSG00000187531,17199
ENSG00000187533,4
ENSG00000187535,854
ENSG00000187537,0
ENSG00000187545,0
ENSG00000187546,0
ENSG00000187550,0
ENSG00000187553,7
